combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,vix_early_exit_threshold,price_based_stop_points,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
45,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.75,open,150,0,,,0.4,,,,,,160340.99989435077,1.8925111050913193,-17035.00157237053,71.78378378378379,173.34162150740624,10.531264692054537,4254,2221,925,,,,,,,
126,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.5,open,150,0,,,,,,,,,181775.9991711229,1.892470623948338,-25640.000793486834,71.22844827586206,195.87930945164106,12.61462497060898,4253,2243,928,,,,,,,
296,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.25,open,150,0,,,0.3,,,,,,159885.9997433275,1.8924121542943193,-17080.00157535076,72.59100642398288,171.1841539007789,10.09649329253942,4249,2289,934,,,,,,,
144,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.2,open,150,0,,,,,,,,,183925.99942712486,1.8923898589969192,-25245.000818371773,71.12068965517241,198.19612007233283,12.581699346405228,4284,2212,928,,,,,,,
30,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.5,open,150,0,,,,,,,,,182036.9991619587,1.8922541005701279,-27463.000791326165,71.24324324324324,196.79675585076615,12.444496377658332,4279,2196,925,,,,,,,
320,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.5,open,150,0,,,0.3,,,,,,157980.9996445328,1.892154349483995,-17080.00157535076,72.48394004282656,169.14453923397517,10.1187648456057,4210,2328,934,,,,,,,
282,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.75,open,150,0,,,,,,,,,181408.99922595918,1.8920850342004512,-26220.00080280006,71.30620985010707,194.22805056312546,12.725760456273763,4208,2330,934,,,,,,,
123,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.4,open,150,0,,,0.4,,,,,,161630.99996356666,1.8920670864493951,-17035.00157237053,71.55172413793103,174.1713361676365,10.670731707317072,4264,2232,928,,,,,,,
220,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,0.5,,,,,,167561.99982118607,1.8919948341620318,-16340.001580119133,71.45922746781116,179.78755345620823,11.156927426955702,4244,2280,932,,,,,,,
156,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.3,open,150,0,,,,,,,,,183044.9993363768,1.8919782747054563,-25730.000835061073,71.22844827586206,197.2467665262681,12.585034013605442,4263,2233,928,,,,,,,
159,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.3,open,150,0,,,0.4,,,,,,162785.00006653368,1.8919692827731363,-17302.000120177865,71.65948275862068,175.41487076135095,10.649777152240206,4263,2233,928,,,,,,,
318,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.5,open,150,0,,,,,,,,,182529.99925158918,1.8919382058704195,-25855.000786930323,71.19914346895075,195.42826472332888,12.740441700308716,4211,2327,934,,,,,,,
90,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,,,,,,,180257.9991377443,1.891928509911923,-26110.000806599855,71.35135135135135,194.8735125813452,12.538479753729575,4223,2252,925,,,,,,,
111,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.3,open,150,0,,,0.4,,,,,,162856.0000039488,1.8917150055860188,-18052.000158175826,71.73678532901833,175.68069040339677,10.647498831229546,4278,2211,927,,,,,,,
147,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.2,open,150,0,,,0.4,,,,,,163666.00015728176,1.8910758793249627,-17292.000111833215,71.55172413793103,176.3642243074157,10.655929038281979,4284,2212,928,,,,,,,
48,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.2,open,150,0,,,,,,,,,183769.99935932457,1.8909597914883807,-25195.00082090497,71.13513513513513,198.67026957764818,12.479646429402187,4299,2176,925,,,,,,,
99,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.2,open,150,0,,,0.4,,,,,,163555.0000962615,1.8908573663705825,-18042.000149831176,71.67567567567568,176.8162163202827,10.585217999533691,4289,2186,925,,,,,,,
133,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.6,open,150,0,,,0.2,,,,,,149868.9998654425,1.8906564511993251,-17275.00158905983,73.8146551724138,161.49676709638203,9.471573484312337,4239,2257,928,,,,,,,
60,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.3,open,150,0,,,,,,,,,182888.9992685765,1.8905139777874713,-25680.00083759427,71.24324324324324,197.71783704710973,12.482468443197755,4278,2197,925,,,,,,,
342,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.25,open,150,0,,,,,,,,,184671.99936118722,1.8895919234530523,-25950.000829696655,71.21535181236673,196.87846413772624,12.826855123674912,4245,2321,938,,,,,,,
120,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.4,open,150,0,,,,,,,,,181890.99923340976,1.88948365699978,-25395.00078752637,71.12068965517241,196.00323193255363,12.605534709193245,4264,2232,928,,,,,,,
67,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.35,open,150,0,,,0.2,,,,,,151398.99992989004,1.8894164856962095,-17275.00158905983,73.83783783783784,163.67459451880003,9.406521229181328,4263,2212,925,,,,,,,
353,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.3,open,150,0,,,0.6,,,,,,173008.9997716397,1.889385569772353,-19595.001008957624,71.53518123667378,184.4445626563323,11.65014164305949,4236,2330,938,,,,,,,
24,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.4,open,150,0,,,,,,,,,182151.99922424555,1.889292166371644,-27218.0007853657,71.13513513513513,196.92108024242762,12.435897435897436,4290,2185,925,,,,,,,
341,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.2,open,150,0,,,0.6,,,,,,173889.99986238778,1.8892063431898662,-19110.000992268324,71.42857142857143,185.3837951624603,11.651397697909326,4257,2309,938,,,,,,,
70,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.35,open,150,0,,,0.5,,,,,,166779.99978408217,1.8892009275830013,-16300.001310110092,71.45945945945947,180.30270246927802,11.022514071294559,4264,2211,925,,,,,,,
312,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.4,open,150,0,,,,,,,,,182644.99931387603,1.8889571166554333,-25610.000780969858,71.09207708779444,195.55139112834692,12.730933207010894,4222,2316,934,,,,,,,
314,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.4,open,150,0,,,0.3,,,,,,158095.99970681965,1.8887376153657227,-17080.00157535076,72.48394004282656,169.2676656389932,10.11608623548922,4221,2317,934,,,,,,,
273,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.5,open,150,0,,,0.4,,,,,,161729.9999923259,1.88859623630999,-17080.00157535076,71.5203426124197,173.15845823589498,10.748877864398771,4233,2305,934,,,,,,,
108,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.3,open,150,0,,,,,,,,,182746.9992647767,1.8882222326334375,-25680.00083759427,71.2742980561555,197.35097112826858,12.532178797098057,4273,2209,926,,,,,,,
166,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.35,open,150,0,,,0.5,,,,,,166635.99984063208,1.8872637878084288,-16300.001310110092,71.44396551724138,179.5646550006811,11.120263591433279,4249,2247,928,,,,,,,
141,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.75,open,150,0,,,0.4,,,,,,159509.99988667667,1.8870970012515762,-17035.00157237053,71.65948275862068,171.88577573995332,10.690633869441816,4228,2268,928,,,,,,,
192,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.2,open,150,0,,,,,,,,,183396.99942027032,1.887067665459992,-25245.000818371773,71.12068965517241,197.6260769614982,12.63787843229289,4261,2235,928,,,,,,,
309,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.35,open,150,0,,,0.4,,,,,,162075.00008262694,1.8869995229380891,-17080.00157535076,71.5203426124197,173.5278373475663,10.764135320558315,4227,2311,934,,,,,,,
244,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.2,open,150,0,,,0.5,,,,,,169452.99996982515,1.8868243720569244,-16340.001580119133,71.4898177920686,181.6216505571545,11.159149333956533,4279,2252,933,,,,,,,
204,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.3,open,150,0,,,,,,,,,182515.99932952225,1.8866325303128118,-25730.000835061073,71.22844827586206,196.67672341543346,12.641509433962264,4240,2256,928,,,,,,,
9,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.25,open,150,0,,,0.4,,,,,,162802.0000025332,1.8865465245921875,-17297.000175461173,71.75324675324676,176.19264069538224,10.50556586270872,4312,2156,924,,,,,,,
118,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.35,open,150,0,,,0.5,,,,,,166706.9997780472,1.8865408914956368,-16300.001310110092,71.52103559870551,179.8349512168794,11.116322701688555,4264,2225,927,,,,,,,
368,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.5,open,150,0,,,0.3,,,,,,158322.99963104725,1.8864907293833637,-17080.00157535076,72.52396166134186,168.60809332379898,10.201900237529692,4210,2363,939,,,,,,,
207,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.3,open,150,0,,,0.4,,,,,,162256.00005967915,1.8860168754093207,-17302.000120177865,71.65948275862068,174.84482765051632,10.695754716981131,4240,2256,928,,,,,,,
96,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.2,open,150,0,,,,,,,,,183244.9993492663,1.8857631770009329,-25195.00082090497,71.13513513513513,198.1027019992068,12.508743296805783,4289,2186,925,,,,,,,
267,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.4,open,150,0,,,0.4,,,,,,161845.00005461276,1.8853901476948554,-17080.00157535076,71.5203426124197,173.28158464091302,10.744580584354383,4244,2294,934,,,,,,,
195,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.2,open,150,0,,,0.4,,,,,,163137.00015042722,1.8851566146773564,-17292.000111833215,71.55172413793103,175.79418119658106,10.701713212860831,4261,2235,928,,,,,,,
332,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.75,open,150,0,,,0.3,,,,,,155974.99962992966,1.8841994815004528,-17080.00157535076,72.59100642398288,166.9967876123444,10.13142174432497,4185,2353,934,,,,,,,
138,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.75,open,150,0,,,,,,,,,179769.99915651977,1.8836324619625238,-26110.000806599855,71.33620689655173,193.71767150487045,12.641911069063386,4228,2268,928,,,,,,,
328,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.6,open,150,0,,,0.5,,,,,,165495.99982871115,1.8836269304241025,-16340.001580119133,71.73447537473233,177.19057797506548,11.255359695092901,4198,2340,934,,,,,,,
42,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.75,open,150,0,,,,,,,,,180030.99914735556,1.8833689230302804,-27933.000804439187,71.35135135135135,194.62810718633034,12.470615890926187,4254,2221,925,,,,,,,
376,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.6,open,150,0,,,0.5,,,,,,166302.99981857836,1.8833662001100964,-16340.001580119133,71.77848775292864,177.10649607942318,11.338732729871367,4198,2375,939,,,,,,,
247,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.25,open,150,0,,,0.2,,,,,,152984.00002466142,1.8832968507701924,-17320.001592040062,73.84780278670954,163.9699893083188,9.47022972339428,4266,2265,933,,,,,,,
330,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.75,open,150,0,,,,,,,,,180523.99923698604,1.8831608150288803,-26325.000800043344,71.30620985010707,193.28051310169812,12.76875298614429,4186,2352,934,,,,,,,
362,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.4,open,150,0,,,0.3,,,,,,158437.9996933341,1.8831048897124836,-17080.00157535076,72.52396166134186,168.7305641036572,10.199004975124378,4221,2352,939,,,,,,,
235,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.75,open,150,0,,,0.2,,,,,,149657.99990843236,1.883096525324305,-17320.001592040062,73.95498392282958,160.40514459639053,9.472934472934472,4212,2319,933,,,,,,,
115,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.35,open,150,0,,,0.2,,,,,,151008.99991327524,1.8825747688835446,-17275.00158905983,73.7864077669903,162.90075503050187,9.453436547032606,4263,2226,927,,,,,,,
163,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.35,open,150,0,,,0.2,,,,,,150937.99997586012,1.8823069099185161,-17275.00158905983,73.8146551724138,162.64870687053892,9.4515065913371,4248,2248,928,,,,,,,
58,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.25,open,150,0,,,0.5,,,,,,167454.9998036027,1.882282827674816,-17177.000368356705,71.56756756756756,181.03243222011102,11.010030324236062,4287,2188,925,,,,,,,
288,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.2,open,150,0,,,,,,,,,184035.9994585663,1.8822331655175175,-25410.00081434846,71.09207708779444,197.04068464514594,12.705302674800564,4262,2276,934,,,,,,,
14,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.3,open,150,0,,,0.3,,,,,,158414.99962471426,1.8820140801345995,-17035.00157237053,72.94372294372295,171.4448047886518,9.91399349139935,4302,2166,924,,,,,,,
300,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.3,open,150,0,,,,,,,,,183154.99936781824,1.881782239983812,-25895.00083103776,71.19914346895075,196.0974297299981,12.70926668238623,4241,2297,934,,,,,,,
6,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.25,open,150,0,,,,,,,,,182491.999255538,1.8815100203631114,-27503.000835433602,71.21212121212122,197.5021636964697,12.41883116883117,4312,2156,924,,,,,,,
214,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.35,open,150,0,,,0.5,,,,,,166106.99983377755,1.8814962813795182,-16340.001580119133,71.44396551724138,178.99461188984648,11.168954093705631,4226,2270,928,,,,,,,
82,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,0.5,,,,,,165549.999704808,1.8813782376888857,-16300.001310110092,71.56756756756756,178.97297265384648,11.040489642184557,4248,2227,925,,,,,,,
2,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.2,open,150,0,,,0.3,,,,,,159295.99971546233,1.881111774051055,-17035.00157237053,72.83549783549783,172.3982680903272,9.923664122137405,4323,2145,924,,,,,,,
79,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,0.2,,,,,,150168.99985061586,1.8805971032142608,-17275.00158905983,73.83783783783784,162.3448647033685,9.418412997409936,4247,2228,925,,,,,,,
285,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.75,open,150,0,,,0.4,,,,,,159723.99997772276,1.8804066624858637,-17080.00157535076,71.62740899357601,171.0107066142642,10.765209125475286,4208,2330,934,,,,,,,
154,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.25,open,150,0,,,0.5,,,,,,167310.9998601526,1.8803169792304648,-16300.001310110092,71.55172413793103,180.29202571137134,11.107209737827715,4272,2224,928,,,,,,,
55,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.25,open,150,0,,,0.2,,,,,,152073.99994941056,1.8803111315264105,-17275.00158905983,73.94594594594595,164.40432426963304,9.402706486234251,4286,2189,925,,,,,,,
22,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.35,open,150,0,,,0.5,,,,,,166552.99979369342,1.879525652004056,-17079.000950098038,71.45945945945947,180.05729707426315,10.966239813736903,4295,2180,925,,,,,,,
178,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.5,open,150,0,,,0.5,,,,,,165405.9997613579,1.8794557387487367,-16300.001310110092,71.55172413793103,178.2392238807736,11.138672336404442,4233,2263,928,,,,,,,
297,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.25,open,150,0,,,0.4,,,,,,162750.00010214746,1.8793356975272417,-17080.00157535076,71.62740899357601,174.25053544127138,10.75294117647059,4250,2288,934,,,,,,,
223,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.5,open,150,0,,,0.2,,,,,,150578.99992191792,1.8789435425974819,-17320.001592040062,73.8197424892704,161.56545055999777,9.475425330812854,4232,2292,932,,,,,,,
19,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.35,open,150,0,,,0.2,,,,,,151171.9999395013,1.878618869036155,-17275.00158905983,73.83783783783784,163.42918912378516,9.361900326036329,4294,2181,925,,,,,,,
380,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.75,open,150,0,,,0.3,,,,,,156316.9996164441,1.8785322017084283,-17080.00157535076,72.63045793397231,166.4717780792802,10.21505376344086,4185,2388,939,,,,,,,
321,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.5,open,150,0,,,0.4,,,,,,160845.00000335276,1.8784592979417043,-17080.00157535076,71.5203426124197,172.21092077446764,10.781287105200665,4211,2327,934,,,,,,,
302,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.3,open,150,0,,,0.3,,,,,,158605.99976076186,1.8780816904263327,-17080.00157535076,72.59100642398288,169.8137042406444,10.106132075471699,4240,2298,934,,,,,,,
76,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,0.5,,,,,,165664.99976709485,1.8777457323646671,-16300.001310110092,71.45945945945947,179.09729704550796,11.035454332002818,4259,2216,925,,,,,,,
336,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.2,open,150,0,,,,,,,,,184272.99946936965,1.8775006869319246,-25465.000813007355,71.10874200426439,196.45309111873098,12.837679116748884,4257,2309,938,,,,,,,
262,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.35,open,150,0,,,0.5,,,,,,166805.99987907708,1.8773260323680148,-16340.001580119133,71.41327623126338,178.5931476221382,11.202635914332784,4249,2289,934,,,,,,,
290,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.2,open,150,0,,,0.3,,,,,,159486.99985150993,1.877120515309479,-17080.00157535076,72.48394004282656,170.7569591557922,10.1149964796996,4261,2277,934,,,,,,,
348,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.3,open,150,0,,,,,,,,,183391.99937862158,1.877034222059212,-25950.000829696655,71.21535181236673,195.51385861260297,12.842304060434373,4236,2330,938,,,,,,,
356,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.35,open,150,0,,,0.3,,,,,,157852.99971926212,1.8769860340598685,-17080.00157535076,72.49466950959487,168.2867800845012,10.199004975124378,4221,2345,938,,,,,,,
73,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,0.2,,,,,,150283.9999129027,1.8768787626488006,-17275.00158905983,73.83783783783784,162.46918909502995,9.417566932832315,4258,2217,925,,,,,,,
277,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.6,open,150,0,,,0.2,,,,,,149512.999980703,1.8767873150052674,-17320.001592040062,73.76873661670236,160.0781584375835,9.528324247452002,4219,2319,934,,,,,,,
106,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.25,open,150,0,,,0.5,,,,,,167012.99978855252,1.8765155640572238,-17177.000368356705,71.59827213822895,180.3596110027565,11.057916861279777,4282,2200,926,,,,,,,
172,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.5,,,,,,165520.99982364476,1.8758135814449162,-16300.001310110092,71.44396551724138,178.36314636168615,11.133364750235627,4244,2252,928,,,,,,,
211,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.35,open,150,0,,,0.2,,,,,,150408.99996900558,1.8756323646300526,-17320.001592040062,73.8146551724138,162.07866375970428,9.49112426035503,4225,2271,928,,,,,,,
315,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.4,open,150,0,,,0.4,,,,,,160960.00006563962,1.875276697810508,-17080.00157535076,71.5203426124197,172.33404717948568,10.776882993841781,4222,2316,934,,,,,,,
217,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,0.2,,,,,,150693.99998420477,1.8752228325913451,-17320.001592040062,73.8197424892704,161.68884118476907,9.474428470421872,4243,2281,932,,,,,,,
369,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.5,open,150,0,,,0.4,,,,,,161366.99999448657,1.874862078750575,-17269.00011369586,71.56549520766772,171.84984024971945,10.864402754690097,4211,2362,939,,,,,,,
202,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.25,open,150,0,,,0.5,,,,,,166781.99985329807,1.8745910305299696,-16340.001580119133,71.55172413793103,179.7219826005367,11.155566015533067,4249,2247,928,,,,,,,
103,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.25,open,150,0,,,0.2,,,,,,151548.99993935227,1.8739531025034457,-17275.00158905983,73.94594594594595,163.83675669119165,9.42469597754911,4276,2199,925,,,,,,,
175,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.5,open,150,0,,,0.2,,,,,,149707.99989658594,1.8734869482645842,-17275.00158905983,73.8146551724138,161.3232757506314,9.463610586011342,4232,2264,928,,,,,,,
151,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.25,open,150,0,,,0.2,,,,,,151612.99999538064,1.8732295618534966,-17275.00158905983,73.92241379310344,163.37607758122914,9.4474361976118,4271,2225,928,,,,,,,
94,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.5,,,,,,163543.99969020486,1.8727999939859235,-16342.000442266464,71.67567567567568,176.80432398941065,11.058489225668957,4223,2252,925,,,,,,,
15,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.3,open,150,0,,,0.4,,,,,,161522.00001996756,1.872552206293107,-17767.000158771873,71.75324675324676,174.80735932896923,10.51591912619103,4303,2165,924,,,,,,,
91,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.2,,,,,,148162.99983601272,1.8724860090462816,-17275.00158905983,73.94594594594595,160.17621603893267,9.426811937470394,4222,2253,925,,,,,,,
3,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.2,open,150,0,,,0.4,,,,,,162403.00011071563,1.871848127597922,-17757.000150427222,71.64502164502164,175.7608226306446,10.522664199814987,4324,2144,924,,,,,,,
363,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.4,open,150,0,,,0.4,,,,,,161482.00005677342,1.8717035687978858,-17080.00157535076,71.56549520766772,171.97231102957767,10.859782093794411,4222,2351,939,,,,,,,
34,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.5,open,150,0,,,0.5,,,,,,165322.99971441925,1.8716784233173718,-17544.000956058502,71.56756756756756,178.7275672588316,10.983874737088104,4279,2196,925,,,,,,,
190,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,0.5,,,,,,163399.99974675477,1.8709097692987031,-16300.001310110092,71.65948275862068,176.07758593400297,11.157319391634982,4208,2288,928,,,,,,,
333,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.75,open,150,0,,,0.4,,,,,,158838.99998874962,1.8701894933444017,-17080.00157535076,71.62740899357601,170.06316915283685,10.797897754419493,4186,2352,934,,,,,,,
169,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.2,,,,,,149822.9999588728,1.8697776854370294,-17275.00158905983,73.8146551724138,161.44719823154395,9.462644355408909,4243,2253,928,,,,,,,
31,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.5,open,150,0,,,0.2,,,,,,149941.9998602271,1.8697722178554828,-17275.00158905983,73.83783783783784,162.09945930835363,9.373539036933147,4278,2197,925,,,,,,,
274,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.5,open,150,0,,,0.5,,,,,,165575.9997998029,1.8695367306919632,-16340.001580119133,71.5203426124197,177.2762310490395,11.221356012284431,4233,2305,934,,,,,,,
0,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.2,open,150,0,,,,,,,,,182092.99936372042,1.8694207308283062,-27018.0008187443,71.1038961038961,197.07034563173207,12.430619796484736,4324,2144,924,,,,,,,
130,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.5,open,150,0,,,0.5,,,,,,164761.99971233308,1.8692464342742319,-16300.001310110092,71.55172413793103,177.54525831070376,11.145074065365625,4253,2243,928,,,,,,,
344,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.25,open,150,0,,,0.3,,,,,,158527.99973878264,1.8689151626219522,-17080.00157535076,72.60127931769723,169.00639631000283,10.190857681432611,4244,2322,938,,,,,,,
