combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,vix_early_exit_threshold,price_based_stop_points,stop_slippage_per_leg,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
85,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.6,open,150,0,,,,,,,,,0.0,179414.99864578247,1.8389590302902514,-28051.000983029604,71.81347150259067,185.9222783894119,13.197325956662057,4338,2417,965,,,,,,,
25,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,,,,,,,0.0,181048.99868534505,1.838761435700902,-27426.000970363617,71.50259067357513,187.61554267911404,13.054298642533938,4420,2335,965,,,,,,,
112,100,2.25,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.6,open,150,0,,,0.3,,,,,,0.0,153215.00171609223,1.8379978891853581,-20050.999242946506,71.50259067357513,158.77202250372252,10.35031847133758,4396,2359,965,,,,,,,
7,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,,,,,,,0.0,180864.99858640134,1.8378850991252023,-27621.00097885728,71.50259067357513,187.42486900145218,13.02927927927928,4440,2315,965,,,,,,,
126,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,151688.99986462295,1.8362074028844335,-15610.000594854355,73.67875647668394,157.19067343484244,9.89335148627184,4407,2348,965,,,,,,,
55,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.5,open,150,0,,,,,,,,,0.0,180334.99861508608,1.83594815661652,-27671.00097632408,71.60621761658031,186.87564623324982,13.124287343215506,4385,2370,965,,,,,,,
180,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.6,open,150,0,,,0.3,,,,,,0.0,150169.99988734722,1.835096025544427,-15655.000597834587,73.67875647668394,155.6165801941422,9.974630996309964,4336,2419,965,,,,,,,
1,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,,,,,,,0.0,180979.9986486882,1.834867918866694,-27376.000972896814,71.39896373056996,187.5440400504541,13.019546169400135,4451,2304,965,,,,,,,
785,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.6,open,150,0,,,,,,,,,0.0,183576.99970793724,1.8346394041489587,-33784.00164873898,69.63730569948187,190.23523285796605,14.301178734664422,4157,1633,965,,,,,,,
809,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.6,open,150,0,,,,,,,,,0.0,183576.99970793724,1.8346394041489587,-33784.00164873898,69.63730569948187,190.23523285796605,14.301178734664422,4157,1633,965,,,,,,,
833,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.6,open,150,0,,,,,,,,,0.0,183576.99970793724,1.8346394041489587,-33784.00164873898,69.63730569948187,190.23523285796605,14.301178734664422,4157,1633,965,,,,,,,
857,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.6,open,150,0,,,,,,,,,0.0,183576.99970793724,1.8346394041489587,-33784.00164873898,69.63730569948187,190.23523285796605,14.301178734664422,4157,1633,965,,,,,,,
324,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,163760.99985061586,1.8342891142981366,-17556.00056795776,72.95336787564767,169.7005179799128,11.237488626023657,4396,2359,965,,,,,,,
160,100,2.25,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.6,open,150,0,,,0.3,,,,,,0.0,152685.00174477696,1.8340016374154986,-19380.99920360744,71.39896373056996,158.22279973552017,10.41234738539507,4341,2414,965,,,,,,,
788,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.75,open,150,0,,,,,,,,,0.0,176487.00091060996,1.8329936278320793,-26738.000335872173,72.12435233160622,182.88808384519166,12.950937950937952,4158,1632,965,,,,,,,
812,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.75,open,150,0,,,,,,,,,0.0,176487.00091060996,1.8329936278320793,-26738.000335872173,72.12435233160622,182.88808384519166,12.950937950937952,4158,1632,965,,,,,,,
836,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.75,open,150,0,,,,,,,,,0.0,176487.00091060996,1.8329936278320793,-26738.000335872173,72.12435233160622,182.88808384519166,12.950937950937952,4158,1632,965,,,,,,,
860,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.75,open,150,0,,,,,,,,,0.0,176487.00091060996,1.8329936278320793,-26738.000335872173,72.12435233160622,182.88808384519166,12.950937950937952,4158,1632,965,,,,,,,
102,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,151619.9998279661,1.8329696337760146,-16011.000279173255,73.67875647668394,157.11917080618247,9.880576836412798,4438,2317,965,,,,,,,
49,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,,,,,,,0.0,180449.99867737293,1.8329218340380673,-27426.000970363617,71.50259067357513,186.99481728225174,13.114194722474979,4396,2359,965,,,,,,,
43,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,,,,,,,0.0,178927.99860845506,1.8322358432892212,-28141.000989437103,71.70984455958549,185.4176151382954,13.093065693430658,4384,2371,965,,,,,,,
120,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,151803.9999269098,1.8317836260678377,-15610.000594854355,73.57512953367875,157.30984448384436,9.891353553644183,4418,2337,965,,,,,,,
871,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,155630.9987900257,1.8315919224703796,-16694.00047467649,73.36787564766838,161.2756464145344,10.740652536318171,4199,1591,965,,,,,,,
895,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,155630.9987900257,1.8315919224703796,-16694.00047467649,73.36787564766838,161.2756464145344,10.740652536318171,4199,1591,965,,,,,,,
919,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,155630.9987900257,1.8315919224703796,-16694.00047467649,73.36787564766838,161.2756464145344,10.740652536318171,4199,1591,965,,,,,,,
943,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,155630.9987900257,1.8315919224703796,-16694.00047467649,73.36787564766838,161.2756464145344,10.740652536318171,4199,1591,965,,,,,,,
409,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.4,open,150,0,,,,,,,,,0.0,177894.99869339168,1.831546619642739,-29156.00096797943,71.70984455958549,184.3471489050691,13.122119815668205,4340,1450,965,,,,,,,
415,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.5,open,150,0,,,,,,,,,0.0,177894.99869339168,1.831546619642739,-29156.00096797943,71.70984455958549,184.3471489050691,13.122119815668205,4340,1450,965,,,,,,,
421,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.6,open,150,0,,,,,,,,,0.0,177894.99869339168,1.831546619642739,-29156.00096797943,71.70984455958549,184.3471489050691,13.122119815668205,4340,1450,965,,,,,,,
427,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.75,open,150,0,,,,,,,,,0.0,177894.99869339168,1.831546619642739,-29156.00096797943,71.70984455958549,184.3471489050691,13.122119815668205,4340,1450,965,,,,,,,
1154,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.4,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1160,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.5,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1166,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.6,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1172,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.75,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1178,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.4,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1184,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.5,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1190,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.6,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1196,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.75,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1202,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.4,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1208,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.5,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1214,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.6,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1220,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.75,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1226,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.4,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1232,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.5,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1238,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.6,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
1244,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.75,open,150,0,,,,,,,,,0.0,175454.00099554658,1.8315069669760342,-27753.0003144145,72.12435233160622,181.81761761196537,12.980068060281964,4114,711,965,,,,,,,
973,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,163608.99894842505,1.830400970188799,-17680.00136666,72.33160621761658,169.54300409163218,11.914995224450811,4188,1602,965,,,,,,,
997,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,163608.99894842505,1.830400970188799,-17680.00136666,72.33160621761658,169.54300409163218,11.914995224450811,4188,1602,965,,,,,,,
1021,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,163608.99894842505,1.830400970188799,-17680.00136666,72.33160621761658,169.54300409163218,11.914995224450811,4188,1602,965,,,,,,,
1045,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,163608.99894842505,1.830400970188799,-17680.00136666,72.33160621761658,169.54300409163218,11.914995224450811,4188,1602,965,,,,,,,
300,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,163691.999813959,1.830284428300804,-17506.000570490956,72.84974093264248,169.62901535125286,11.215269934492884,4427,2328,965,,,,,,,
233,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,166577.00030182302,1.8298555928397318,-20658.001396760345,70.15544041450778,172.6186531625109,12.153493699885452,4365,2390,965,,,,,,,
150,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,151089.99985665083,1.8290423112104526,-15655.000597834587,73.57512953367875,156.56994803798014,9.936116814966917,4383,2372,965,,,,,,,
96,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,151734.99989025295,1.8285693967874652,-15791.000279173255,73.57512953367875,157.23834185518442,9.878624409979771,4449,2306,965,,,,,,,
19,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,,,,,,,0.0,178858.9985717982,1.8282953392159076,-28091.0009919703,71.60621761658031,185.34611250963545,13.05775764439411,4415,2340,965,,,,,,,
865,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,155745.99885231256,1.828128640634233,-16475.001283288002,73.36787564766838,161.39481746353633,10.736342042755345,4210,1580,965,,,,,,,
889,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,155745.99885231256,1.828128640634233,-16475.001283288002,73.36787564766838,161.39481746353633,10.736342042755345,4210,1580,965,,,,,,,
913,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,155745.99885231256,1.828128640634233,-16475.001283288002,73.36787564766838,161.39481746353633,10.736342042755345,4210,1580,965,,,,,,,
937,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,155745.99885231256,1.828128640634233,-16475.001283288002,73.36787564766838,161.39481746353633,10.736342042755345,4210,1580,965,,,,,,,
138,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,149682.9998500198,1.8280119060040445,-15610.000594854355,73.8860103626943,155.1119169430257,9.904153354632587,4382,2373,965,,,,,,,
348,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,163161.99984264374,1.827914772681083,-17556.00056795776,72.95336787564767,169.0797925830505,11.287740164684354,4372,2383,965,,,,,,,
385,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.4,open,150,0,,,,,,,,,0.0,177825.99865673482,1.8275684600765516,-29106.00097051263,71.60621761658031,184.27564627640913,13.086250285975748,4371,1419,965,,,,,,,
391,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.5,open,150,0,,,,,,,,,0.0,177825.99865673482,1.8275684600765516,-29106.00097051263,71.60621761658031,184.27564627640913,13.086250285975748,4371,1419,965,,,,,,,
397,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.6,open,150,0,,,,,,,,,0.0,177825.99865673482,1.8275684600765516,-29106.00097051263,71.60621761658031,184.27564627640913,13.086250285975748,4371,1419,965,,,,,,,
403,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.75,open,150,0,,,,,,,,,0.0,177825.99865673482,1.8275684600765516,-29106.00097051263,71.60621761658031,184.27564627640913,13.086250285975748,4371,1419,965,,,,,,,
1063,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.5,open,150,0,,,0.6,,,,,,0.0,167926.99889455736,1.826972449526535,-20126.00123538077,72.02072538860104,174.01761543477446,12.270887883837181,4201,1589,965,,,,,,,
1087,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.5,open,150,0,,,0.6,,,,,,0.0,167926.99889455736,1.826972449526535,-20126.00123538077,72.02072538860104,174.01761543477446,12.270887883837181,4201,1589,965,,,,,,,
1111,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.5,open,150,0,,,0.6,,,,,,0.0,167926.99889455736,1.826972449526535,-20126.00123538077,72.02072538860104,174.01761543477446,12.270887883837181,4201,1589,965,,,,,,,
1135,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.5,open,150,0,,,0.6,,,,,,0.0,167926.99889455736,1.826972449526535,-20126.00123538077,72.02072538860104,174.01761543477446,12.270887883837181,4201,1589,965,,,,,,,
67,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.75,open,150,0,,,,,,,,,0.0,178328.99860048294,1.8263500993349857,-28141.000989437103,71.70984455958549,184.7968897414331,13.153669724770642,4360,2395,965,,,,,,,
209,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,166508.00026516616,1.8261214803135133,-21205.999482631683,70.15544041450778,172.54715053385095,12.124658780709737,4396,2359,965,,,,,,,
504,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,148649.99993495643,1.8259412852059431,-16055.000542402267,73.98963730569949,154.04145070979942,9.900875979714154,4338,1452,965,,,,,,,
510,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,148649.99993495643,1.8259412852059431,-16055.000542402267,73.98963730569949,154.04145070979942,9.900875979714154,4338,1452,965,,,,,,,
516,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,148649.99993495643,1.8259412852059431,-16055.000542402267,73.98963730569949,154.04145070979942,9.900875979714154,4338,1452,965,,,,,,,
522,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,148649.99993495643,1.8259412852059431,-16055.000542402267,73.98963730569949,154.04145070979942,9.900875979714154,4338,1452,965,,,,,,,
433,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.4,open,150,0,,,,,,,,,0.0,177295.99868541956,1.8256306562676994,-29156.00096797943,71.70984455958549,183.7264235082068,13.183503243744207,4316,1474,965,,,,,,,
439,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.5,open,150,0,,,,,,,,,0.0,177295.99868541956,1.8256306562676994,-29156.00096797943,71.70984455958549,183.7264235082068,13.183503243744207,4316,1474,965,,,,,,,
445,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.6,open,150,0,,,,,,,,,0.0,177295.99868541956,1.8256306562676994,-29156.00096797943,71.70984455958549,183.7264235082068,13.183503243744207,4316,1474,965,,,,,,,
451,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.75,open,150,0,,,,,,,,,0.0,177295.99868541956,1.8256306562676994,-29156.00096797943,71.70984455958549,183.7264235082068,13.183503243744207,4316,1474,965,,,,,,,
228,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,159450.9998409301,1.8252042130834822,-15911.000259652734,72.74611398963731,165.23419672635245,10.941765241128298,4396,2359,965,,,,,,,
114,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,149613.99981336296,1.8247350335007018,-16226.000283941627,73.8860103626943,155.04041431436576,9.891230455472467,4413,2342,965,,,,,,,
144,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,151204.99991893768,1.8246406624949814,-15655.000597834587,73.47150259067358,156.68911908698206,9.934000910332271,4394,2361,965,,,,,,,
875,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,156421.00066027045,1.824151727071545,-18721.999341741204,71.91709844559585,162.0943012023528,11.247002398081534,4170,1620,965,,,,,,,
899,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,156421.00066027045,1.824151727071545,-18721.999341741204,71.91709844559585,162.0943012023528,11.247002398081534,4170,1620,965,,,,,,,
923,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,156421.00066027045,1.824151727071545,-18721.999341741204,71.91709844559585,162.0943012023528,11.247002398081534,4170,1620,965,,,,,,,
947,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,156421.00066027045,1.824151727071545,-18721.999341741204,71.91709844559585,162.0943012023528,11.247002398081534,4170,1620,965,,,,,,,
1057,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.4,open,150,0,,,0.6,,,,,,0.0,168041.9989568442,1.8234548515690576,-19881.001229420304,71.91709844559585,174.13678648377638,12.26258309591643,4212,1578,965,,,,,,,
1081,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.4,open,150,0,,,0.6,,,,,,0.0,168041.9989568442,1.8234548515690576,-19881.001229420304,71.91709844559585,174.13678648377638,12.26258309591643,4212,1578,965,,,,,,,
1105,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.4,open,150,0,,,0.6,,,,,,0.0,168041.9989568442,1.8234548515690576,-19881.001229420304,71.91709844559585,174.13678648377638,12.26258309591643,4212,1578,965,,,,,,,
1129,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.4,open,150,0,,,0.6,,,,,,0.0,168041.9989568442,1.8234548515690576,-19881.001229420304,71.91709844559585,174.13678648377638,12.26258309591643,4212,1578,965,,,,,,,
1249,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1255,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1261,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1267,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1273,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1279,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1285,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1291,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1297,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1303,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1309,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1315,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
1321,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,152591.9988603592,1.8233916863130166,-17595.00122383237,73.47150259067358,158.1264236894914,10.762711864406779,4130,695,965,,,,,,,
